"Gene_stable_ID","Gene_name","Gene_description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000177855","CACYBPP2","calcyclin binding protein pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45123]",171.678068558204,-0.544226087573659,0.482691237873865,-1.12748283969446,0.259538391868359,0.502319892193008
"ENSG00000186281","GPAT2","glycerol-3-phosphate acyltransferase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:27168]",9.47542241397681,-1.91772689604377,1.70102119262654,-1.12739741536236,0.259574491368048,0.502350351156348
"ENSG00000114439","BBX","BBX high mobility group box domain containing [Source:HGNC Symbol;Acc:HGNC:14422]",10039.1342450026,-0.318090778764017,0.282162837094561,-1.1273305231809,0.259602761786658,0.502365655034797
"ENSG00000187823","RTL4","retrotransposon Gag like 4 [Source:HGNC Symbol;Acc:HGNC:25214]",18.4653225481364,-1.74505913407061,1.54815166653191,-1.12718874500185,0.259662688071631,0.50244220999335
"ENSG00000119777","TMEM214","transmembrane protein 214 [Source:HGNC Symbol;Acc:HGNC:25983]",13480.3106387112,0.280335277648672,0.248721652678713,1.12710443433245,0.259698328739858,0.502466224147668
"ENSG00000213904","LIPE-AS1","LIPE antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48589]",116.951464598065,0.61214989600399,0.543137232415801,1.12706303208349,0.259715831961861,0.502466224147668
"ENSG00000164591","MYOZ3","myozenin 3 [Source:HGNC Symbol;Acc:HGNC:18565]",177.459290043896,-0.496817740959068,0.440843750399771,-1.1269701351296,0.25975510806667,0.502502804917495
"ENSG00000139263","LRIG3","leucine rich repeats and immunoglobulin like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]",9561.72266705891,-0.239443994302155,0.212513692568762,-1.12672266623328,0.259859756046572,0.502665833575739
"ENSG00000109736","MFSD10","major facilitator superfamily domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16894]",1264.45605286207,0.355059423509771,0.315180965668287,1.12652559064577,0.259943114917426,0.502787658810491
"ENSG00000166747","AP1G1","adaptor related protein complex 1 subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:555]",25790.7394988519,-0.27456739298101,0.243787578601322,-1.12625669673689,0.260056881298272,0.502968275204584
