"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","ID","Description","p.adjust","setSize"
"GO:0006338",4.71202817589714e-08,1.1154655790942e-05,0.719512826338911,-0.419457463437483,-1.85952832950767,293,"SETBP1;SLFN11;AURKA;JADE1;TET1;BARD1;JARID2;HMGB2;BUB1;HELLS;MECOM;EZH2;PSIP1;FBL;CDK1;SATB1;KDM7A;RPSA;SMARCE1;EYA2;PRKCA;KDM3A;RBBP7;RBBP4;DAXX;BRCA2;NPM1;SMARCC1;SUV39H2;PRDM6;DEK;CFDP1;KDM2B;MYSM1;PBRM1;HMGB1;NSD1;BAZ1A;USP16;ACTL6A;CHEK1;SETMAR;CHD1;KDM4A;SF3B1;TGM2;RNF2;SMARCAD1;YEATS4;PAXIP1;KDM5A;RYBP;ATRX;SMARCA2;PRMT3;TTF1;CHD6;SFPQ;PRDM2;NIPBL;ARID2;ACTR5;ZBTB1;SMARCA5;ING3;CHD4;BAZ2B;HDAC2;GTF3C4;SMYD2;TAF9;PRDM8;MIER1;VRK1;RNF20;KMT5B;DYRK1A;CBX3;TAF1;PWWP2A;TAF6L;PAK1;KDM5B;BAZ1B;REST;HR;JDP2;PCGF6;CHRAC1;SETDB2;ACTR8;BCL7A;BMI1;DCAF1;SMARCD1;RPS6KA5;JAK2;ATM;BRD7;INO80;DDX21;MYO1C;GATAD1;PHC1;NAA50;NSD2;ACTR6;PHF2;CHD1L;ASH1L;BRD3;MSL1;SMARCC2;RSBN1;KDM4C","GO:0006338","chromatin remodeling",1.1154655790942e-05,293
"GO:0045071",1.70752019432222e-07,3.70531882167923e-05,0.690132458796796,0.711432986608578,2.35438399646393,38,"OAS2;OAS1;ISG15;RSAD2;MX1;IFITM1;IFITM3;OAS3;BST2;SHFL;CCL5;OASL;IFIH1;ZNFX1;APOBEC3F;IFIT1","GO:0045071","negative regulation of viral genome replication",3.70531882167923e-05,38
"GO:0006260",2.03769588845336e-07,4.04671336683589e-05,0.690132458796796,-0.517009652422973,-2.06334704781065,124,"DTL;NFIA;MCM10;CDK1;POLQ;FAM111B;SET;REV3L;CHAF1B;POLA1;GINS2;BLM;SUPT16H;TICRR;RBBP7;HELB;RBBP4;FAM111A;DBF4;NAP1L1;MCM6;CDC6;CDC45;PCLAF;SSRP1;RFC3;PRIM2;POLE2;NASP;RFC1;MCM7;CHEK1;LIG3;DSCC1;MCM3;POLD3;MCMBP;ORC1;DDX11;DUT;POLI;MCM4;RMI1;LIG1;DHX9;NFIB;DONSON;MCM2;RFC2;PRIM1;ASCC1;ORC4;RFC5;FEN1;RFC4;GINS1;DTD1;RECQL;SIN3A;REV1;PTMS;DNAJC2;KIN","GO:0006260","DNA replication",4.04671336683589e-05,124
"GO:1902600",2.17565234776123e-07,4.04671336683589e-05,0.690132458796796,0.472000985218947,1.99146022668106,154,"MT-ND1;SLC9A7;ATP6V0D2;MT-ND3;MTCO2P12;MT-CO3;MT-CO2;ATP6V0A1;MT-ATP8;ATP6AP1;MT-ATP6;MT-ND2;MT-ND4L;UCP2;TMEM175;ATP6V0B;SLC4A10;SLC9A1;SLC46A1;MT-CO1;ATP6V1A;SLC25A22;SLC25A4;RNASEK;SLC15A3;ATP6V0D1;SLC4A11;NDUFA3;ATP6V1F;COX8A;SLC9A5;SLC18B1;UQCR10;ATP5MC1;NDUFC2;SLC47A1;NDUFC1;ATP5MF;ATP6V1D;SLC25A18;ATP5MC3;ATP6V0E1;NDUFB2;TCIRG1;STING1;NDUFS8;SURF1;NDUFA2;SLC9A6;NDUFS6;SLC36A1;COX5A;SLC18A2;ATP6V0C;CYC1;ATP6V1H;SLC45A4;NDUFB7;NDUFB10;NDUFV2;ATP6AP2;ATP6V0E2;ATP5ME;NDUFB1;ATP5F1D;UCP3;SLC17A5;ATP6V1E1;NDUFV3;COX7B;SLC9A8;SLC2A10;ATP5MG;SLC25A27;MT-ND6;COX6B1;NDUFS5;NDUFS3;NDUFB4;ATP6V1B2;LETM1;NDUFA1","GO:1902600","proton transmembrane transport",4.04671336683589e-05,154
"GO:0006397",2.81191930405415e-07,4.881491911838e-05,0.674962860011025,-0.386138631801021,-1.7579650933125,381,"NOVA1;HNRNPF;HNRNPA1;PPARGC1A;TIA1;CSDC2;WTAP;SRSF6;HNRNPR;TSEN15;PTBP2;PRPF38A;YBX1;CNOT6L;QKI;CSTF1;ZNF830;LSM8;CELF2;CRIPT;THRAP3;CRNKL1;LGALS3;RBM39;HNRNPU;CMTR2;HNRNPA0;VIRMA;ZC3H13;DHX15;ZCCHC8;KHDRBS1;DDX39A;SNRNP40;SF3B1;NCBP3;PPIL3;RBMXL1;HNRNPA3;PLRG1;DDX46;SYNCRIP;NRDE2;RBM15B;RPUSD4;RBMX;PRPF18;CPSF6;THOC2;RNMT;SNRPE;DDX17;CWC22;PPWD1;SRSF11;RAMAC;ZNF326;LUC7L3;CPEB1;NUDT21;LSM11;SYF2;PNN;CDC40;THOC1;LSM6;LARP7;PAPOLG;SRSF3;CLNS1A;RBM17;SRSF1;AFF2;HABP4;ARVCF;MTPAP;SFPQ;YTHDC1;HNRNPH1;RBMX2;PAN3;ARGLU1;CDK13;TCERG1;SNRPB2;DHX9;GCFC2;ZCRB1;THOC5;XRN2;PTBP3;SNRNP200;SNRPD1;TRA2B;SART3;KHDRBS3;RBFOX2;PRPF39;RBM25;SRSF7;U2AF1;HNRNPA2B1;PABPC1;ECD;RBM28;NCBP2;SLU7;WDR33;DBR1;PPP4R2;SREK1;FMR1;PRPF38B;BUD13;AQR;CDC5L;RBM4B;PUS7;RBM4;SNRNP48;MFAP1;BCAS2;HNRNPH3;PNPT1;SF3B6;BUD31;RNASEL;SF3B3;SRSF5;TRUB2;CPSF3;FRG1;SRSF8;MTREX;SF3A3;RBM48;TENT2;TXNL4B;PUS7L;KIN;DDX5;METTL14;ACIN1;LSM5;RBM38;MBNL3;SNRPF;TENT4A;LSM3;DDX1;MAGOHB","GO:0006397","mRNA processing",4.881491911838e-05,381
"GO:0016126",3.8451668348724e-07,6.25800902375484e-05,0.674962860011025,-0.755593212842416,-2.30067992361628,29,"HMGCS1;HMGCR;CYB5R2;MVD;ERG28;FDPS;EBP;FDFT1;SQLE;DHCR24;LBR;MVK;SC5D;TM7SF2;DHCR7;INSIG1;NSDHL;FAXDC2;IDI1;MSMO1","GO:0016126","sterol biosynthetic process",6.25800902375484e-05,29
"GO:0008380",8.3937200128903e-07,0.000128572040668037,0.659444398037935,-0.397839059318893,-1.76636015175487,300,"NOVA1;HNRNPF;HNRNPA1;PPARGC1A;TIA1;WTAP;SRSF6;HNRNPR;PTBP2;PRPF38A;YBX1;QKI;ZNF830;LSM8;CRIPT;THRAP3;CRNKL1;LGALS3;RBM39;HNRNPU;VIRMA;ZC3H13;DHX15;ZCCHC8;DDX39A;SNRNP40;SF3B1;PPIL3;RBMXL1;HNRNPA3;PLRG1;DDX46;SYNCRIP;NRDE2;RBM15B;RPUSD4;RBMX;PRPF18;THOC2;SNRPE;DDX17;CWC22;PPWD1;SRSF11;ZNF326;LUC7L3;SYF2;PNN;CDC40;THOC1;LSM6;LARP7;SRSF3;CLNS1A;RBM17;SRSF1;AFF2;HABP4;ARVCF;SFPQ;YTHDC1;HNRNPH1;RBMX2;ARGLU1;CDK13;TCERG1;SNRPB2;DHX9;GCFC2;ZCRB1;THOC5;PTBP3;SNRNP200;SNRPD1;MPHOSPH10;TRA2B;SART3;RBFOX2;PRPF39;RBM25;SRSF7;U2AF1;HNRNPA2B1;PABPC1;ECD;RBM28;NCBP2;SLU7;ZNF638;PDCD7;PPP4R2;SREK1;FMR1;PRPF38B;BUD13;AQR;CDC5L;RBM4B;PUS7;RBM4;SNRNP48;MFAP1;BCAS2;HNRNPH3;SF3B6;BUD31;SF3B3;SRSF5;FRG1;PPIG;SRSF8;MTREX;SF3A3;RBM48;RRAGC;TXNL4B;DDX5;ACIN1;LSM5;RBM38;MBNL3;SNRPF;LSM3;MAGOHB;RNPC3;FUS;DHX35;HNRNPK;SRSF10;WBP4;ISY1;DHX8;PPIL2;IK;PPP1R8;SCAF11;SMNDC1;SREK1IP1;RBM23","GO:0008380","RNA splicing",0.000128572040668037,300
"GO:0006955",1.23384335075912e-06,0.000169101478177723,0.643551836150722,0.408667457053393,1.81974683131563,241,"ACKR3;IFI6;ACKR4;TENM1;TNFSF18;CCL2;BMP6;CST3;C3;GPR65;IL12A;IGHA1;IFI44;HLA-C;IFITM3;ADGRE5;CTSC;ULBP2;LTB4R;IGHM;HLA-B;PTX3;CTSH;CCL5;TNFSF13B;RAET1G;CCR1;C5AR1;CXCL11;RGS1;SP2;CCL13;SAMHD1;HLA-DOB;PXDN;CCRL2;IFI44L;C9;TLR4;FTH1;MILR1;CXCL14;CCL28;XCR1;LTBR;PTGER4;IGHA2;IL15;CXCL10;TREM1;B2M;IL6;PDCD1LG2;NOTCH1;SCAP;AFP;SEMA4D;CXCL1;VPREB3;JCHAIN;ACKR2;CMKLR1;KIR2DL1;HLA-E;CD4;FCGR1A;GBP2;IL4R;LYST;IL1RL1;TNFSF12;TNFSF15;FCGRT;TNFAIP1;TLR5;HLA-A","GO:0006955","immune response",0.000169101478177723,241
"GO:0090307",1.22555460130874e-06,0.000169101478177723,0.643551836150722,-0.669263924069884,-2.23862588844976,44,"NEK2;KIF15;ABRAXAS1;TPX2;KIF11;MYBL2;BIRC5;STAG1;SMC3;STAG2;KIFC1;CDC20;KIF2A;CDCA8;CEP192;CCDC66;UHRF1;LSM14A;AURKB;FLNA;PIBF1;ARHGEF10;MAP9;KPNB1","GO:0090307","mitotic spindle assembly",0.000169101478177723,44
"GO:0000281",5.7689649808114e-06,0.000733615129637911,0.610526878385931,-0.574149983921151,-2.09037100078995,66,"CIT;MYH10;KIF20A;KIF4A;ANLN;CEP55;STMN1;SEPTIN6;BIRC5;SNX9;SNX18;EFHC1;CDCA8;EXOC4;KIF23;MITD1;RACGAP1;AURKB;CENPA;USP8;ZFYVE26;CUL7;EXOC5;PLK1;SPAST;MAP9;ROCK1;EXOC1","GO:0000281","mitotic cytokinesis",0.000733615129637911,66
