"Gene_stable_ID","Gene_name","Gene_description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000073734","ABCB11","ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]",228.52556397186,-0.499691249169309,0.137553844920207,-3.63269561428234,0.000280475803113134,0.00109134817943139
"ENSG00000113594","LIFR","LIF receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6597]",5379.34979178292,-0.151024549062611,0.0415748954177532,-3.63258999319386,0.000280590670133552,0.00109160637263921
"ENSG00000173915","ATP5MK","ATP synthase membrane subunit k [Source:HGNC Symbol;Acc:HGNC:30889]",4997.93155321228,-0.159009874918378,0.0438072604482601,-3.62976075863456,0.000283684027063954,0.0011034499528078
"ENSG00000100526","CDKN3","cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]",1701.07656453127,-0.196878406032773,0.0542452356400887,-3.62941378555418,0.000284065583702821,0.00110474313247164
"ENSG00000145244","CORIN","corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]",84.9274236631647,0.824721767407903,0.227281556855372,3.62863480353887,0.000284923960814942,0.00110779040415605
"ENSG00000182240","BACE2","beta-secretase 2 [Source:HGNC Symbol;Acc:HGNC:934]",4087.08428053986,0.158157796044079,0.0435862902250062,3.62861338341985,0.000284947598402596,0.00110779040415605
"ENSG00000275183","LENG9","leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306]",368.84153363478,0.382590204439875,0.105447193432083,3.62826351263957,0.000285333948941764,0.00110906547168355
"ENSG00000226696","LENG8-AS1","LENG8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40705]",148.500269648987,0.618992226334156,0.170604596506075,3.62822713461951,0.00028537414812229,0.00110906547168355
"ENSG00000007908","SELE","selectin E [Source:HGNC Symbol;Acc:HGNC:10718]",67.0142512089731,0.940559368522639,0.259240766004918,3.62813064865267,0.000285480794712506,0.00110928835134188
"ENSG00000167523","SPATA33","spermatogenesis associated 33 [Source:HGNC Symbol;Acc:HGNC:26463]",266.764446702516,-0.482590618405553,0.133039798126676,-3.62741544410678,0.000286272480141619,0.00111217253938997
"ENSG00000174547","MRPL11","mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]",3015.98943607945,-0.177056160781989,0.0488260821736487,-3.62626188503705,0.000287553731542471,0.00111695737392865
"ENSG00000164211","STARD4","StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]",9880.42097118672,-0.133305098831207,0.0367628228737487,-3.62608440839827,0.00028775133002091,0.00111753200347437
"ENSG00000197852","INKA2","inka box actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:28045]",457.252577806275,0.355233633181649,0.0980441864769752,3.6231993547631,0.000290981378809506,0.00112968650551613
"ENSG00000216819","TUBB2BP1","tubulin beta 2B class IIb pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42332]",90.9373912472416,-0.811244515721801,0.223919424778568,-3.62293050959752,0.00029128409625057,0.00113061225086937
"ENSG00000153487","ING1","inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062]",499.7062553504,-0.334854962396332,0.0924273687527143,-3.62289835700314,0.000291320319551177,0.00113061225086937
"ENSG00000095015","MAP3K1","mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]",2707.74732447333,0.172149631555882,0.0475392168842868,3.62121302870648,0.000293224938609484,0.00113780782351968
"ENSG00000182544","MFSD5","major facilitator superfamily domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28156]",2063.03162284768,-0.179823366079681,0.0496647847570612,-3.62074187896514,0.000293759475712,0.00113968546939162
"ENSG00000180329","CCDC43","coiled-coil domain containing 43 [Source:HGNC Symbol;Acc:HGNC:26472]",2498.66624672182,-0.2171158394361,0.0599656120344589,-3.62067244992573,0.000293838322687789,0.00113977198497293
"ENSG00000267680","ZNF224","zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017]",596.889646379473,0.305985112657978,0.0845114952831845,3.62063304681417,0.000293883079584612,0.00113977198497293
"ENSG00000172531","PPP1CA","protein phosphatase 1 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9281]",7909.91861124275,-0.122090625325783,0.0337261172200353,-3.620061702604,0.000294532771570148,0.00114209485195097
"ENSG00000176978","DPP7","dipeptidyl peptidase 7 [Source:HGNC Symbol;Acc:HGNC:14892]",4836.47544409375,0.142256332073238,0.0393054187083588,3.61925497165575,0.000295452419793453,0.00114546353380294
"ENSG00000232517","CSPG4BP","chondroitin sulfate proteoglycan family member 4B, pseudogene [Source:HGNC Symbol;Acc:HGNC:51505]",123.869926038626,0.646474821244941,0.178624508921758,3.61918319690447,0.000295534370940304,0.00114558387853552
"ENSG00000102271","KLHL4","kelch like family member 4 [Source:HGNC Symbol;Acc:HGNC:6355]",4356.20568902933,0.170118752955397,0.047012717856165,3.61856877698231,0.00029623677654306,0.00114810884357078
"ENSG00000164219","PGGT1B","protein geranylgeranyltransferase type I subunit beta [Source:HGNC Symbol;Acc:HGNC:8895]",3301.07568786661,-0.158532687103104,0.043815344393267,-3.61820018302687,0.000296658903670544,0.00114954686591951
"ENSG00000134107","BHLHE40","basic helix-loop-helix family member e40 [Source:HGNC Symbol;Acc:HGNC:1046]",423.553474342916,-0.403285300236534,0.111467124009769,-3.61797528929866,0.000296916736774072,0.0011503478668888
"ENSG00000110046","ATG2A","autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028]",576.657022053996,0.303814449704903,0.0839975029735721,3.61694620613295,0.000298099225851471,0.00115453163168843
"ENSG00000103248","MTHFSD","methenyltetrahydrofolate synthetase domain containing [Source:HGNC Symbol;Acc:HGNC:25778]",745.560911943504,0.279236245499222,0.0772096277315676,3.61659878053077,0.000298499437248667,0.00115588269436749
"ENSG00000232815","DUX4L50","double homeobox 4 like 50 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51788]",83.8683146100273,0.838342186128084,0.231850904792296,3.61586764942373,0.000299343296451537,0.00115875156661835
"ENSG00000175634","RPS6KB2","ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437]",1901.2268006216,-0.209840559582474,0.0580364183572205,-3.61567039321556,0.000299571348656302,0.00115943489636465
"ENSG00000233927","RPS28","ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:10418]",8888.1962968291,0.14696326947693,0.0406656398866292,3.61394213607964,0.000301576394103513,0.00116699432848104
"ENSG00000131435","PDLIM4","PDZ and LIM domain 4 [Source:HGNC Symbol;Acc:HGNC:16501]",3133.18494838152,-0.161087348609585,0.0445773268325455,-3.61366102581048,0.000301903711405256,0.00116806006087364
"ENSG00000204590","GNL1","G protein nucleolar 1 (putative) [Source:HGNC Symbol;Acc:HGNC:4413]",5574.13645354497,-0.129027379110421,0.0357104606960476,-3.61315358568593,0.000302495403624545,0.00116994698734265
"ENSG00000229018","PMS2P7","PMS1 homolog 2, mismatch repair system component pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:33515]",201.133475682635,0.504889462813657,0.139758390716143,3.6125878398179,0.000303156362534536,0.00117230185079088
"ENSG00000106804","C5","complement C5 [Source:HGNC Symbol;Acc:HGNC:1331]",418.543756891454,0.374750244248802,0.103743351816139,3.61228201796447,0.000303514216029122,0.00117348400156139
"ENSG00000106819","ASPN","asporin [Source:HGNC Symbol;Acc:HGNC:14872]",66.0695005152995,-0.896409772638625,0.248177449013941,-3.61197109648859,0.000303878442276513,0.00117469038105241
"ENSG00000139190","VAMP1","vesicle associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:12642]",135.550900534179,0.631113096915534,0.17476685878888,3.61117148462298,0.00030481702133882,0.00117811621679253
"ENSG00000162595","DIRAS3","DIRAS family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:687]",66.9658339333747,0.963101597224685,0.26672922222203,3.61078395985792,0.000305272871290945,0.00117967545076229
"ENSG00000132819","RBM38","RNA binding motif protein 38 [Source:HGNC Symbol;Acc:HGNC:15818]",949.804921184239,-0.270794308998174,0.0750012680150044,-3.61052974389713,0.000305572255177924,0.00118062961641718
"ENSG00000145780","FEM1C","fem-1 homolog C [Source:HGNC Symbol;Acc:HGNC:16933]",2340.9073902317,-0.186076609401809,0.0515409726349758,-3.61026577281812,0.000305883418374516,0.00118162895798513
"ENSG00000128791","TWSG1","twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]",8598.06967650611,0.142481504670002,0.0394691874609027,3.60994268785343,0.000306264667501845,0.00118289865227026
"ENSG00000177374","HIC1","HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909]",2008.80803781722,0.191576381069722,0.0530832936087163,3.60897691243229,0.00030740696366432,0.00118710682965068
"ENSG00000103121","CMC2","C-X9-C motif containing 2 [Source:HGNC Symbol;Acc:HGNC:24447]",935.161605632471,-0.274476395575383,0.0760627361478796,-3.60855274837538,0.000307909914550202,0.00118884504070155
"ENSG00000261366","MANEA-DT","MANEA divergent transcript [Source:HGNC Symbol;Acc:HGNC:43732]",144.996026421302,0.621089885530841,0.172143134526682,3.60798522252175,0.000308584061327277,0.00119124353199286
"ENSG00000215915","ATAD3C","ATPase family AAA domain containing 3C [Source:HGNC Symbol;Acc:HGNC:32151]",147.994182914752,-0.698186740220475,0.193552710144813,-3.60721758790205,0.0003094981102868,0.00119454878008911
"ENSG00000136378","ADAMTS7","ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]",1766.47654772029,0.255397717697991,0.0708026563106165,3.60717706095012,0.000309546437503314,0.00119454878008911
"ENSG00000132612","VPS4A","vacuolar protein sorting 4 homolog A [Source:HGNC Symbol;Acc:HGNC:13488]",1882.85756979854,-0.197937586114466,0.0549112392580285,-3.60468255295343,0.000312534704638778,0.00120587378665669
"ENSG00000163462","TRIM46","tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019]",208.748072877526,0.496417034466135,0.137726005443058,3.60438127040122,0.000312897445013291,0.00120706639939809
"ENSG00000103769","RAB11A","RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]",12340.1497758463,0.113547189169487,0.0315049085625256,3.60411105285826,0.000313223118763889,0.00120811563565736
"ENSG00000126215","XRCC3","X-ray repair cross complementing 3 [Source:HGNC Symbol;Acc:HGNC:12830]",1077.80278154326,-0.237109810807011,0.0658140577647733,-3.60272286590301,0.000314901209270955,0.00121437995047387
