"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","ID","Description","p.adjust","setSize"
"GO:0060644",0.62582056892779,0.781548012823775,0.0721797965581253,-0.347961827841461,-0.875971491024668,14,"ZNF703;LBH;LATS1;PTCH1;AKT1;AKT2;ERBB4;IRF6","GO:0060644","mammary gland epithelial cell differentiation",0.781548012823775,14
"GO:1904888",0.625678119349005,0.781548012823775,0.0628003977812234,0.34629331296568,0.874603778967624,16,"COLEC10;EXT1;TGFB2","GO:1904888","cranial skeletal system development",0.781548012823775,16
"GO:0070254",0.627056672760512,0.782727645914447,0.0632191170859458,0.388811052900192,0.891094556839997,10,"CYBA;ADORA1;VAMP8;TRAF3IP2;ADA","GO:0070254","mucus secretion",0.782727645914447,10
"GO:0045780",0.627777777777778,0.783263630731103,0.0637845390312975,0.382911031852525,0.888296080298045,11,"ITGB3;LTBP3;SPP1;MC4R;PLEKHM1;TMEM64","GO:0045780","positive regulation of bone resorption",0.783263630731103,11
"GO:0001782",0.629032258064516,0.783372733257526,0.0745500777420554,-0.297702453312442,-0.885376555961263,25,"DOCK10;DOCK11;PKN1;SOS2;RC3H1;BAK1;RC3H2;BCL2;FOXP3;NCKAP1L;IKBKG","GO:0001782","B cell homeostasis",0.783372733257526,25
"GO:0035249",0.6286701208981,0.783372733257526,0.0603786357920401,0.299737625055986,0.897826436092764,32,"EXT1;NAPB;PRKN;GRIN2A;GRIA3;GRIN3B;CLSTN3;CLCN3","GO:0035249","synaptic transmission, glutamatergic",0.783372733257526,32
"GO:0050860",0.629032258064516,0.783372733257526,0.0745500777420554,-0.297454546971465,-0.884639274625712,25,"EZR;ITPRIPL1;PAWR","GO:0050860","negative regulation of T cell receptor signaling pathway",0.783372733257526,25
"GO:0090141",0.6289592760181,0.783372733257526,0.0736212741014394,-0.309839521145662,-0.874642488967355,21,"AURKA;PGAM5;DNM1L;DDHD2;RALBP1","GO:0090141","positive regulation of mitochondrial fission",0.783372733257526,21
"GO:0006309",0.62987012987013,0.784052526055308,0.0713052987340038,-0.378455913041624,-0.882770890413421,11,"DICER1;DFFB;VPS54;NME1;DFFA","GO:0006309","apoptotic DNA fragmentation",0.784052526055308,11
"GO:0071548",0.630314232902033,0.784241758731214,0.0635007968065945,0.365628777575012,0.871604612182585,13,"CLDN1","GO:0071548","response to dexamethasone",0.784241758731214,13
"GO:0016236",0.631329113924051,0.78514065349054,0.0560595875032335,0.256537916970346,0.909926036407911,76,"MAP1LC3B;SQSTM1;ATG16L2;HMOX1;PRKN;VTI1B;ATG14;VPS41;MAP1LC3C;TP53INP2;MAP1LC3A;CHMP2B;CHMP4A;TSG101;CHMP4C;ATG12;ULK1;VPS37A;PIM2;TECPR1;RAB2A;RAB2B;ATG4B","GO:0016236","macroautophagy",0.78514065349054,76
