"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","ID","Description","p.adjust","setSize"
"GO:0036503",1.97919034055517e-05,0.000471734292740588,0.575610261071129,0.485020209445525,1.87643977591119,93,"FBXO6;RHBDD2;PRKN;FBXO2;WFS1;JKAMP;FAM8A1;TMEM129;RNF121;MARCHF6;ERLEC1;DNAJB9;EDEM3;MAN1B1;FBXO27;ERLIN2;FBXO44;EDEM2;AMFR;RHBDD1;SYVN1;TOR1A;SEL1L;UFD1;ATF6;AUP1;TMEM67;BRSK2;DERL1;DNAJB2;MAN1C1;FAF2;SELENOS;UBXN10;CLGN;NCCRP1;ZDHHC9;DERL2;TMUB2;UBE2G2","GO:0036503","ERAD pathway",0.000471734292740588,93
"GO:0002227",2.03822965046225e-05,0.000481824123928945,0.575610261071129,-0.769535545056865,-2.17609747072519,16,"H2BC7;H2BC4;H2BC6;H2BC10;H2BC11;H2BC8","GO:0002227","innate immune response in mucosa",0.000481824123928945,16
"GO:0016042",2.11138258762773e-05,0.000495059136806372,0.575610261071129,0.485835452209722,1.89488961310296,96,"LIPH;PLA1A;PNLIPRP3;PLCH1;PAFAH2;LIPG;PLA2G15;PLA2G12A;PLA2G12B;GALC;LPL;LRCOL1;PNPLA1;PLIN1;PLCXD3;PLBD2;ABHD15;PNPLA2;PLBD1;DAGLB;LIPJ;ADORA1;PLD6;NCEH1;NAGLU;NEU1;PLCB2;PLAAT4;PLCXD2;NAAA;LIPF;PLCZ1;AKR1D1;PNPLA6;PLA2G5;PLAAT1;PLAAT3;PLA2G2A;CES1;SIRT2;PLD1;PLCB4","GO:0016042","lipid catabolic process",0.000495059136806372,96
"GO:0048511",2.26058279396034e-05,0.000525767804659808,0.575610261071129,-0.401694571263248,-1.78135148003196,138,"EZH2;TOP2A;SFPQ;DTL;DHX9;TIMELESS;CDK1;PRKDC;HNRNPD;HNRNPU;SUV39H2;THRAP3;KDM8;PER3;SRRD;CREB1;SIRT1;ATF4;SUV39H1;CCAR2;TEF;BHLHE40;SP1;RACK1;TWIST1;HDAC2;PPP1CC;KDM5A;NONO;FBXL3;NLGN1;USP7;NR1D2;NCOR1;NRIP1;PRKAA2;SIAH2;HDAC1;MAPK10;CRY1;CBX3;SIN3A;OGT;CREBBP;ROCK2;CUL4A;SETX","GO:0048511","rhythmic process",0.000525767804659808,138
"GO:0007019",2.2901196279185e-05,0.000528376400553357,0.575610261071129,-0.803616274809798,-2.13622804640028,13,"KIF24;KIF18B;KIF2C;KIF18A;STMN3;STMN1;CKAP5","GO:0007019","microtubule depolymerization",0.000528376400553357,13
"GO:0007095",2.42863668289545e-05,0.000555887951862735,0.575610261071129,-0.613784055692419,-2.14695107689116,36,"CLSPN;TICRR;BLM;PLK1;DTL;UIMC1;CDK1;BRCA1;CHEK1;TOPBP1;DONSON;NOP53;MRE11","GO:0007095","mitotic G2 DNA damage checkpoint signaling",0.000555887951862735,36
"GO:0006882",2.49746353787777e-05,0.000567140538837756,0.575610261071129,0.644766937793864,2.04789936351688,31,"SLC1A1;ATP7B;MT2A;MT1G;MT3;SLC30A1;SLC39A8;ATP13A2;SLC39A10;MT1H;SLC30A10;SLC39A9;MT1X;SLC39A14;SLC30A8;SLC39A13;SLC39A6;SLC30A7","GO:0006882","intracellular zinc ion homeostasis",0.000567140538837756,31
"GO:0007018",2.63285226524574e-05,0.000590698214761638,0.575610261071129,-0.463428489539364,-1.88760873799155,84,"KIF15;KIF4A;KIF24;KIF20A;CENPE;KIF11;KIF14;KIF18B;KIF2C;KIFC1;KIF23;KIF20B;KIF22;KIF18A;KIF5A","GO:0007018","microtubule-based movement",0.000590698214761638,84
"GO:0008299",2.6421660785108e-05,0.000590698214761638,0.575610261071129,-0.82770284260371,-2.17659496262627,12,"HMGCS1;HMGCR;FDPS;IDI1;MVK;MVD;PDSS1;COQ2","GO:0008299","isoprenoid biosynthetic process",0.000590698214761638,12
"GO:0097191",2.69564880077142e-05,0.000598019318571138,0.575610261071129,0.565973512763486,1.98718281403867,53,"TGFB2;IFI27;IL33;FAS;IL12A;INHBA;MLLT11;PML;BID;PTPRC;TNFRSF10A;RNF41;TLR3;PIDD1;BAG3;PRDX2","GO:0097191","extrinsic apoptotic signaling pathway",0.000598019318571138,53
"GO:0006812",2.74095276512252e-05,0.000599332622681193,0.575610261071129,0.557878078015836,1.97499562259179,56,"SLC9A7;CHRNA1;SLC9C1;ATP7B;MCOLN1;SLC22A1;SLC9A1;SLC30A1;SLC30A4;CHRNA9;SLC9A6;SLC30A10;SLC9A5;SLC41A3;SLC41A1;CNGA3;ATP7A;PKD1L3;SLC9B2;SLC9B1;SLC30A8;SLC30A6;SLC9A2;SLC30A7;SLC9A3;TRPM3;SLC22A2;SLC9A8;CHRNB1;SLC30A5;GRIN1;ATP10D;SLC30A9;ASIC3;MMGT1;PANX1;SLC41A2","GO:0006812","monoatomic cation transport",0.000599332622681193,56
"GO:0032467",2.74313128272946e-05,0.000599332622681193,0.575610261071129,-0.612186210457108,-2.10993266039929,34,"CIT;CDC6;KIF14;RACGAP1;AURKB;KIF23;KIF20B;CDC25B;CENPV;ECT2","GO:0032467","positive regulation of cytokinesis",0.000599332622681193,34
"GO:0046653",2.87691559783011e-05,0.000623836434897899,0.575610261071129,-0.845897654887996,-2.14023052959994,11,"SHMT1;DHFR;MTHFD1L;DHFRP1;TYMS;SHMT2;MTR;MTHFR;MTHFD2","GO:0046653","tetrahydrofolate metabolic process",0.000623836434897899,11
"GO:0098586",3.03079748675667e-05,0.000652299996403451,0.575610261071129,0.526576484905753,1.9197300868844,63,"IFI6;CXCL10;IL12A;OAS1;IFNGR1;MMP12;IFNGR2;CCL5;VWCE;IL6;POU2F2;IFI44;EXT1;IFIH1;NLRP3;TLR3;MAPK11;IFNA1;IFNAR1","GO:0098586","cellular response to virus",0.000652299996403451,63
"GO:0002548",3.62938784500129e-05,0.000775344781109905,0.557332238758646,0.731230418763693,2.09557623200662,20,"CCL2;CCL26;CCL5;CCL7;IL6;CALCA;CCR1;PTPRO;PDGFB;PF4;ANXA1","GO:0002548","monocyte chemotaxis",0.000775344781109905,20
"GO:0043065",3.76872929814177e-05,0.000799192301164768,0.557332238758646,0.359662901992109,1.60919281555101,293,"TNFRSF10C;TGFB2;ADCY10;TXNIP;SMPD1;OLFM1;DUSP6;FAS;TNFRSF10B;BMP2;MOAP1;ACVR1C;PRKN;IGF2R;GADD45A;ITPR1;MLLT11;NLRC4;DAPK1;FOXA1;FANK1;TGM2;CTSD;IL6;CDKN2A;TSC22D1;BID;TP53INP1;TNFSF10;IDO1;CRADD;GRIN2A;PNMA2;SLC9A1;CAMK1D;TCTN3;RHOB;HRK;GPLD1;WNT11;INPP5D;NTSR1;SFRP4;EEF1A2;ZNF622;RIPK2;STK17A;TNFRSF10A;BCL2L2;OMA1;TNFRSF8;TLR3;PIDD1;ITGB1;ZBTB16;FAM162A;EPHA7;ADAMTSL4;SQSTM1;TRIM35;PMAIP1;HTT;DCUN1D3;ANKRD1;ATF6;CCN1;SCIN;FOXL2;PLEKHN1;ALDH1A2;PHLDA3;TFPT;IFIT2;B4GALT1;BNIP3;MAP3K9;LATS2;TRADD;WNT10B;BCL2L1;APP;SLIT2;STPG1;VDAC1;PNMA3;MTCH1;JUN;MAP3K10;SLC27A4;IP6K2;SOD1;PNMA1;SAP18;ARL6IP5;TEX261;RBCK1;ING4;PHLDA2;BAK1;MCL1;KATNB1;HTRA2;GAL;CLIP3;IGFBP3;CASP3;GADD45B;BMP4;TSPO;DIABLO;MMP9;BNIP3L;DUSP1","GO:0043065","positive regulation of apoptotic process",0.000799192301164768,293
"GO:1905168",3.83598633829464e-05,0.000807517124061442,0.557332238758646,-0.562476979985771,-2.01223010719368,44,"PARP1;TIMELESS;RAD51AP1;ING3;SKP2;FANCB;H2AX;KAT5;YEATS4;ARID2;MDC1;FUS;ACTL6A;TRRAP;MBTD1;RUVBL1;EPC2;CREBBP;BRD8;EP400;NBN;EPC1","GO:1905168","positive regulation of double-strand break repair via homologous recombination",0.000807517124061442,44
"GO:0006869",3.89902249370949e-05,0.00081483919361291,0.557332238758646,0.400495734466187,1.69284495331378,176,"ABCA4;ABCB1;LRP10;ABCA3;CD36;ABCA7;C2CD2L;ATP8B4;ABCA9;SLC25A20;ZDHHC5;ABCA6;SLC27A6;APOL2;LBP;ABCC2;ATP8A1;GM2A;SLC13A3;ANO3;TMEM30A;ABCG2;ABCA2;ATP10B;SLC10A6;APOD;OSBP2;SLCO2A1;ABCA13;ABCB4;APOL3;GRAMD1B;ABCA10;STARD3;GLTP;SCARB1;CLN8;STOML1;ABCA8;ABCC11;SLC25A21;OSBPL2;NPC1;SIGMAR1;VMP1;APOL1;SLCO1A2;ABCA12;ABCG1;PITPNC1;OSBP;ARV1;ATP11A","GO:0006869","lipid transport",0.00081483919361291,176
"GO:0019722",3.94706834768561e-05,0.000818945691706857,0.557332238758646,0.476394611998791,1.85908764532403,102,"ACKR4;ACKR3;ITPR2;MCOLN2;ACKR2;RCAN1;ITPR1;OPRL1;MCTP2;CXCL8;MCOLN1;CCR1;GRIN2A;EDN1;TPCN1;HOMER2;CCL20;TRPM8;CCR7;CCRL2;LAT2;MCTP1;LRRK2;GRIA3;TRPA1;XCR1;TRPM4;CXCR4;AVPR1A;SYK;PDPK1;APP;PPP1R9A;CCR10;TRPM2;GRIK2","GO:0019722","calcium-mediated signaling",0.000818945691706857,102
"GO:0035633",4.04948575017721e-05,0.000834194064536505,0.557332238758646,0.627115146398162,2.01050061496034,33,"CLDN1;ABCB1;DMD;SLC1A1;IL6;F11R;JAM3;ITGB1;NAGLU;TJP3;WNK3;CLDN12;TSPAN12;CD2AP;CLDN3;SLC12A2","GO:0035633","maintenance of blood-brain barrier",0.000834194064536505,33
"GO:0007042",4.40043063192834e-05,0.000893721263555024,0.557332238758646,0.694509657132364,2.06163501846817,23,"GRN;ATP6AP2;ATP6V1H;ATP6AP1;ATP6V0A1;ATP6V1F;ATP6V1A;LAMP1;ATP6V0B;RNASEK;TMEM9;ATP6V0C;ATP6V1D;TMEM106B","GO:0007042","lysosomal lumen acidification",0.000893721263555024,23
"GO:0045739",4.37688239493676e-05,0.000893721263555024,0.557332238758646,-0.552623013940397,-2.02087663835739,46,"DHX9;UIMC1;RNF168;BRCA1;CEBPG;SMCHD1;CCDC117;H2AX;SIRT1;RPS3;ACTR5;EYA4;PCNA;INO80;ACTL6A;MCRS1;RUVBL1;INO80C;FGF10;ABRAXAS1;ACTR8;UCHL5;BRCC3;ERCC8;EYA2","GO:0045739","positive regulation of DNA repair",0.000893721263555024,46
"GO:0006665",5.26710876304003e-05,0.00106226165542709,0.557332238758646,0.570145813952945,1.96789945947632,47,"ACER2;ASAH1;SPTSSB;GM2A;SERINC1;GALC;SGMS2;ORMDL3;SAMD8;CERS2;B4GALT6;SMPD3;ALOXE3;CERS5;FADS3;ORMDL1;ST8SIA1;PSAP;ARV1;ORMDL2;ACER1;CERS4;KDSR;CERS1","GO:0006665","sphingolipid metabolic process",0.00106226165542709,47
"GO:0001556",5.69812250350122e-05,0.00114120731250677,0.557332238758646,-0.69845894598131,-2.15250676328532,22,"FBXO5;DMC1;TRIP13;BRCA2;CCNB1;CDC25B;H3-3B","GO:0001556","oocyte maturation",0.00114120731250677,22
"GO:2000001",5.90794539397834e-05,0.0011750699666368,0.557332238758646,-0.764480019300872,-2.12489795723916,15,"WDR76;BARD1;BRCA2;RAD51;BRCA1;RFWD3;RNASEH2B","GO:2000001","regulation of DNA damage checkpoint",0.0011750699666368,15
"GO:0002476",6.66325842955249e-05,0.00128384127437742,0.538434096309916,0.786314003082357,2.05361683765833,13,"HLA-E;HLA-C;ULBP2;RAET1L;HLA-B;RAET1G;ULBP1;HLA-A;HLA-G","GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib",0.00128384127437742,13
"GO:0002486",6.66325842955249e-05,0.00128384127437742,0.538434096309916,0.786314003082357,2.05361683765833,13,"HLA-E;HLA-C;ULBP2;RAET1L;HLA-B;RAET1G;ULBP1;HLA-A;HLA-G","GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",0.00128384127437742,13
"GO:0007159",6.67739913857881e-05,0.00128384127437742,0.538434096309916,0.629737140954859,2.00016194154903,31,"VCAM1;CD177;CCL5;ICAM1;OLR1;CERCAM;F11R;CALCA;TNIP1;NT5E;PTPRC;ITGB1;SELP;ITGA5;SYK","GO:0007159","leukocyte cell-cell adhesion",0.00128384127437742,31
"GO:0051897",6.57953594045745e-05,0.00128384127437742,0.538434096309916,0.383801618255643,1.64858822145429,199,"TGFB2;RTN4;IL33;GCNT2;GDF15;ADRA2C;EGF;CCL5;WNT16;CHI3L1;CD28;FGF2;SEMA3E;TREM2;C1QTNF1;ERBB4;PIK3AP1;ANGPT1;RET;MYORG;ENG;HCLS1;SPRY2;CCR7;DDR1;AKR1C2;NKX3-1;AKR1C3;HBEGF;ITGB1;SESN2;TMEM100;PIK3CG;HCST;OSM;ADRA2A;NTRK2;PTPRJ;VEGFB;EXTL3;PINK1;FLT3;IGF1;IL18;NDP;ADTRP;SELP;NRXN1;PDGFB;PRKD1;CSF3;FGR;PDPK1;APP;BECN1;PLXNB1;PRR5L;CCL21;GRM2","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.00128384127437742,199
"GO:0071168",6.59605362553869e-05,0.00128384127437742,0.538434096309916,-0.625987435330835,-2.0956138072606,31,"EZH2;PARP1;PLK1;ESCO2;PRKDC;MMS22L;MCM8;RAD21;KMT5A;MCM9;SPIN1","GO:0071168","protein localization to chromatin",0.00128384127437742,31
"GO:0071805",6.94993944525358e-05,0.00132739240795439,0.538434096309916,0.442019872459996,1.79094473134623,123,"TMEM38A;SLC9A7;KCNH6;KCNC4;KCNMB2;KCNMB4;KCND3;SLC9C1;KCNN3;KCNQ3;KCNAB2;NALCN;KCNK6;MCOLN1;KCNA2;TMEM175;SLC9A1;KCNN2;SLC9A6;KCNT1;SLC9A5;KCNH5;KCNU1;SLC12A7;KCNK12;SNAP25;KCNN4;KCND1;KCNH7;TMEM38B;SLC24A4;SLC12A4;AQP1;SLC24A2;SLC9A2;KCNN1;ATP1B3;KCNG1;KCNC3;SLC9A3;HCN2;SLC17A6;KCNA3;KCNS3;KCNJ16;SLC24A3;KCNJ2;WNK1;KCNQ5;CCDC51","GO:0071805","potassium ion transmembrane transport",0.00132739240795439,123
"GO:0006986",7.07842044072503e-05,0.00133942772523465,0.538434096309916,0.496114041948231,1.85067887763543,76,"TOR1B;FBXO6;PRKN;FICD;DNAJB4;JKAMP;ERP44;TMEM129;ERP27;DNAJB9;ERN1;EDEM3;TMBIM6;CREB3;TRAM1;EDEM2;HSPA4L;EPG5;ATF6;DNAJC3;DERL1;HSPA6;DNAJB2;FAF2;DNAJC4","GO:0006986","response to unfolded protein",0.00133942772523465,76
"GO:0033314",7.10584056729894e-05,0.00133942772523465,0.538434096309916,-0.829684622749407,-2.0992094602544,11,"CLSPN;TICRR;CDC6;ORC1;TOPBP1;DONSON","GO:0033314","mitotic DNA replication checkpoint signaling",0.00133942772523465,11
"GO:0031116",7.221786568316e-05,0.00135244366643009,0.538434096309916,-0.645539092273083,-2.08018143907781,27,"SKA1;PSRC1;CAV3;CDKN1B;FES;CDK5RAP2;RPS3;NUMA1","GO:0031116","positive regulation of microtubule polymerization",0.00135244366643009,27
"GO:0006396",7.35886814019329e-05,0.00136922423976242,0.538434096309916,-0.312113502140944,-1.5345512066166,293,"ZCCHC8;HNRNPH1;HNRNPF;SART3;HNRNPD;HNRNPU;HNRNPDL;EXOSC8;SYNCRIP;HNRNPK;ISG20;SRSF3;EXOSC9;ADARB1;RBM3;SNORD65C;SNORD13D;DIS3L;NUFIP1;DHX8;U2SURP;SNRNP40;SNORD19;SCARNA23;HNRNPUL1;SNRPD1;EXOSC2;SNORD11;SFSWAP;SNORA72;RBM39;RBM6;SNORA3B;SNHG10;DKC1;SNORA9B;CELF2;SNHG29;ZNF830;SNORD53B;SNORD101;SNORD11B;SNORD69;SNORA70B;SNORD62A;SNORA63;SNORD99;RBMS1;TARBP1;DROSHA;SNORD126;SNORA22;EXOSC10;SNORD12C;PNPT1;SNORD111;M1AP;NSUN6;SETX;SNHG12;SNORA62;PRPF39;SNORD72;SNHG1;SNORD59A;DDX17;SNORA36C;SNORD100;SNORA58;SNORD88A;CRNKL1;LARP7;SNORA22C;NOP2;ATXN1;UTP6;SNORD73B;SNORD79;SNORD70;HNRNPH3;NSUN4;SNORA47;SNORA30;NOL9;SNORD83A;XRN2;SNORA70G;SNORD104;EXOSC3;SNORD74B;SNORD67;SNORA70I;MPHOSPH10;SNORA36B;SNORD91B;SNORD71;SCARNA14;SNORD91A;FASTKD2;SNORD37;PABPC4;HNRNPL;NSUN5P2;SNORA13;SNORD38D","GO:0006396","RNA processing",0.00136922423976242,293
"GO:0090267",8.69963181684418e-05,0.00160831654870376,0.538434096309916,-0.825625528420768,-2.08893942633897,11,"NDC80;CDCA8;BIRC5;AURKB;MAD2L1;GEN1;INCENP;XRCC3","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint",0.00160831654870376,11
"GO:0051225",9.90158438291035e-05,0.00181886429046583,0.538434096309916,-0.569897455273657,-2.01007543101325,40,"FBXO5;NEK2;KIF11;TUBGCP3;HAUS8;TUBGCP4;HAUS4;HAUS5;STARD9;TUBB;RPS3;HAUS1;INO80;RCC1;HAUS6;NCOR1;TUBB1;HAUS3;TUBGCP5;HAUS7;HAUS2","GO:0051225","spindle assembly",0.00181886429046583,40
"GO:0034341",0.000102907401718866,0.00186705968835694,0.538434096309916,0.646880813490225,2.02708163086004,28,"STAT1;CD40;BST2;IFITM1;SHFL;CXCL16;KYNU;SLC22A5;GCH1;SLC30A8;IFITM3;ADAMTS13;MEFV;SEC61A1;SP100;CALCOCO2","GO:0034341","response to type II interferon",0.00186705968835694,28
"GO:0035825",0.000102934289337293,0.00186705968835694,0.538434096309916,-0.821894667663649,-2.0794998658343,11,"BRIP1;BARD1;UHRF1;BRCA1;TOPBP1;RBBP8;MRE11;FANCM","GO:0035825","homologous recombination",0.00186705968835694,11
"GO:0007062",0.000106628624987777,0.00191004319543322,0.538434096309916,-0.704315221726459,-2.11347654559855,20,"PLK1;ESCO2;KIF22;DDX11;PHB2;MCMBP;RAD21;SMC1A;SMC3;STAG1;TENT4A;MRE11","GO:0007062","sister chromatid cohesion",0.00191004319543322,20
"GO:0048245",0.000106582666065968,0.00191004319543322,0.538434096309916,0.759090084934434,2.02664777070404,15,"CCL2;CCL26;CCL13;CCL5;CCL7;CCL25;SCG2;CCL8;CCL11;CCL16;CCL21","GO:0048245","eosinophil chemotaxis",0.00191004319543322,15
"GO:0007268",0.000108181608411976,0.00192589974481567,0.538434096309916,0.379950626510003,1.63732744484802,203,"SLC1A1;GLRB;KCNC4;KCNMB4;KCND3;KCNQ3;MPZ;DLG4;HTR1D;GRM5;PCDHB9;HTR7;DOC2B;GRIN2A;APBA1;SYT3;CHRNA9;FBXO41;MINK1;CACNA1G;LRP6;PCDHB13;PCDHB11;PCDHB10;NTSR1;TAC1;NPY;GABRA5;GAD1;MYCBPAP;CRH;UTS2;CACNB4;SLC12A7;SYPL1;LPAR3;HRH4;NPR2;SYT5;UNC13A;PCDHB16;SNAP25;GABBR2;UNC119;SNCG;GLS;SLC1A2;HTR4;SLC12A4;PCDHB14;GRM4;CACNA1A;NRXN1;PCDHB4;SLC18A2;SV2C;GRM1;PCDHB2;KCNN1;CPLX1;PCDHB3;CDK5;GABRG2;GRIK2;GRM2;VDAC1","GO:0007268","chemical synaptic transmission",0.00192589974481567,203
"GO:0000132",0.000112223198444661,0.00198559327800246,0.538434096309916,-0.587523903053593,-2.05509586745003,36,"GPSM2;CENPA;NDC80;PLK1;SAPCD2;MAD2L1;NDE1;CDK5RAP2;KAT5;SPDL1;CCDC66;NUMA1;ZW10","GO:0000132","establishment of mitotic spindle orientation",0.00198559327800246,36
"GO:0006284",0.000115413005118798,0.00201812814591586,0.538434096309916,-0.575573776323384,-2.00695785270754,37,"POLQ;OGG1;NEIL3;FEN1;LIG3;DNA2;HMGB1;MUTYH;LIG1;RPS3","GO:0006284","base-excision repair",0.00201812814591586,37
"GO:0006885",0.000115651580276728,0.00201812814591586,0.538434096309916,0.708742893467236,2.03113098695298,20,"SLC9A7;PDK4;ATP6V0A4;SLC4A10;EDN1;SLC9A1;PDK2;SLC9A6;SLC26A4;SLC9A5;CLCN3;RHCG","GO:0006885","regulation of pH",0.00201812814591586,20
"GO:0007173",0.000116161328787113,0.00201812814591586,0.538434096309916,0.519590946321639,1.8640064790084,60,"TGFA;ADRA2C;PLAU;EGF;SHC1;ERBB4;CAMLG;ARF4;SHC3;EPGN;SLC30A10;PIGR;HBEGF;REPS2;NPR2;ERRFI1;GRB2;ADRA2A;ANTXR1;EFEMP1;PDPK1;MAPK3;GAREM1;EREG;ABL2;ADAM17;AREG;SOX9","GO:0007173","epidermal growth factor receptor signaling pathway",0.00201812814591586,60
"GO:0042659",0.000119522033392824,0.00206408110362219,0.538434096309916,-0.767864690371424,-2.0411907260093,13,"RBBP4;CHD3;LMO4;RBBP7;CHD4;HDAC2;HDAC1;MTA2","GO:0042659","regulation of cell fate specification",0.00206408110362219,13
"GO:0006952",0.000122662866347138,0.00210571253895921,0.518848077743792,0.458243299173022,1.78095825268231,99,"CXCL11;CXCL10;STAT1;MX1;TAP1;MX2;INHBA;CXCL6;ICOSLG;CXCL1;CXCL8;CXCL5;CD40;TNIP1;CST3;CXCL3;HLA-B;INHBB;CAMLG;SP140;NLRP3;LSP1;TLR3;IFNA1;CXCL2;KCNN4;STAT4","GO:0006952","defense response",0.00210571253895921,99
"GO:2000819",0.000123485143669847,0.00210728493694579,0.518848077743792,-0.634861042232713,-2.04577255235755,27,"HMGB1;SMARCB1;ARID1B;SMARCD1;PBRM1;ARID2;SMARCE1;ACTL6A;BCL7A;SMARCC1;SMARCA2;RAD52;BRD7;ARID1A;CUL4A;SMARCC2;DPF1","GO:2000819","regulation of nucleotide-excision repair",0.00210728493694579,27
"GO:0045842",0.000130326174813753,0.00221094522448743,0.518848077743792,-0.765769912457795,-2.03562224330139,13,"UBE2C;DLGAP5;CDC20;ESPL1;CDC23","GO:0045842","positive regulation of mitotic metaphase/anaphase transition",0.00221094522448743,13
"GO:0042572",0.000135249041618534,0.00228104231595235,0.518848077743792,0.551413696271428,1.89578759694179,46,"DHRS7;DHRS3;CYP3A7;DGAT2;AKR1B1;RDH10;CYP1A1;RDH12;RETSAT;ALDH1A1;RDH16;RPE65;RDH14;PNPLA2;AKR1C3;AKR1B10;CYP3A4;DGAT1;HSD17B6;ALDH1A2;CYP2C8;RBP4;CYP3A5;BCO1;SDR9C7","GO:0042572","retinol metabolic process",0.00228104231595235,46
"GO:0070588",0.000149722327422953,0.00251046042027789,0.518848077743792,0.415463609063357,1.69747841102308,135,"P2RX5;TMC1;ITPR2;MCOLN2;ITPR1;TMBIM1;TMCO1;NALCN;TRPC7;MCOLN1;TRPV2;GRIN2A;EDN1;TPCN1;TRPM1;ASPH;SLC8A3;CHRNA9;CACNA1G;CACNA2D1;TMBIM6;GRINA;TRPM8;CACNG7;TRPC1;ATP2C1;CACNB4;ATP2C2;P2RX6;ORAI1;CNGA3;PKD1L1;PKD1L3;SLC24A4;SLC24A2;CACNA1A;TRPM6;TRPA1;ORAI3;TRPM4;CATSPER2;ATP2B3;TRPM2;TMBIM4;ATP2B4;SEC61A1;TRPM3;CACNA1I","GO:0070588","calcium ion transmembrane transport",0.00251046042027789,135
"GO:0006282",0.000151200327832771,0.00252058812410238,0.518848077743792,-0.483411608012509,-1.86925729673141,62,"BARD1;UIMC1;BRCA1;SF3B3;RADX;TADA1;SGF29;USP1;SUV39H1;ACTR5;INO80;TAF5L;ACTL6A;TRRAP;MCRS1;TADA3;TAF2;RUVBL1;TAF4;INO80C;ABRAXAS1;ACTR8;PARG;TAF5;UCHL5;BRCC3;SUPT3H","GO:0006282","regulation of DNA repair",0.00252058812410238,62
"GO:0007099",0.000172927012490497,0.00286621554035974,0.518848077743792,-0.692394399228474,-2.0777050927369,20,"PLK4;CEP152;CEP135;WDR62;CEP192;SASS6;CDK5RAP2;CEP295;CDK2;CEP85","GO:0007099","centriole replication",0.00286621554035974,20
"GO:0001525",0.000191990554339961,0.00316400433552256,0.518848077743792,0.355737493456072,1.576372886734,269,"SRPX2;CCL2;IGFBP7;ACKR3;TGFA;MINAR2;EGF;FZD4;FGF9;CEMIP2;COL8A1;MFGE8;VEGFC;FGF2;SEMA3E;SAT1;CXCL8;CEACAM1;SHC1;ANGPTL4;JAG1;NRCAM;NPPC;BSG;SCG2;PXDN;CCN2;GJA5;ANGPT1;RHOB;ESM1;APOD;NINJ1;JAM3;LEPR;RASA1;SERPINE1;RORA;ENG;EPGN;RSPO3;TIE1;ITGB1;EPHB2;TMEM100;C1GALT1;NDNF;PIK3CG;PTPRJ;IL18;NDP;ANXA2;CD47;EFNA1;NRXN1;PDGFB;ROBO4;EFNB2;ATP5IF1;RNF213;PRKD1;THY1;SLC31A1;ITGA5;ZC3H12A;ITGB3;ADAM15;ANGPT4;EPAS1;SYK;ADGRG1;TBX1;POFUT1;MMP14;NRXN3;JUN;EREG;SHB;FOXC1;TSPAN12;PRKD2;EPHA2;NRP2;RAPGEF3;EGFL7;STAB2;NOX5;EDN2;S100A7;MYDGF","GO:0001525","angiogenesis",0.00316400433552256,269
"GO:0050776",0.00019584062561052,0.00320911570602693,0.518848077743792,0.57021665484332,1.92388505478157,41,"TNFSF13B;FCGR1A;GPR108;CD200;MICA;CD40;NFKBIZ;INPP5D;CARD14;DNASE2;INPPL1;C4BPA;HCST;ENTPD7;CD22;CD276;IRF7;CD46;SYK;FKBP1A","GO:0050776","regulation of immune response",0.00320911570602693,41
"GO:1901796",0.000204917197437463,0.00333887682152341,0.518848077743792,-0.547650103186483,-1.96954892922093,42,"AURKB;MAP2K6;AURKA;CHEK1;KDM8;DYRK2;MAPKAPK5;URB2;KAT6A;KMT5A;NOP53;TAF1;USP7;PAK1IP1;TRIM24;RNF34;SMYD2;RRS1;PRMT6","GO:1901796","regulation of signal transduction by p53 class mediator",0.00333887682152341,42
"GO:0045995",0.000222552655784995,0.00360585314204453,0.518848077743792,-0.518824734225877,-1.91130448277812,47,"RACGAP1;CDK1;SGF29;ACTR5;ZZZ3;INO80;WDR5;ACTL6A;DHX36;LAMA5;TADA2A;MCRS1;TADA3;RUVBL1;YEATS2;INO80C;EHMT1;ACTR8;LAMA1;INSR;UCHL5;NIPBL","GO:0045995","regulation of embryonic development",0.00360585314204453,47
"GO:0000729",0.000225020100395405,0.00362546351698519,0.518848077743792,-0.736135382410193,-2.04611308450597,15,"BLM;DNA2;SKP2;KAT5;SETMAR;MRE11;SMARCAD1","GO:0000729","DNA double-strand break processing",0.00362546351698519,15
"GO:0001578",0.000226683206991299,0.00363196871646059,0.518848077743792,-0.600197276367845,-2.00702900017624,30,"KIF20A;PLK1;PSRC1;FES;CDK5RAP2;TPPP3;CCDC66;NUMA1;MTCL1","GO:0001578","microtubule bundle formation",0.00363196871646059,30
"GO:0007346",0.000227952086595526,0.00363212054000827,0.518848077743792,-0.461897446510203,-1.83709746313738,71,"FBXO5;DLGAP5;PLK1;FOXM1;CDC20;GMNN;HNRNPU;CKS1B;CDKN1B;MASTL;PIM1;CDC23;SIRT1;CDK2;CKS2;RCC1;ANAPC1;RPA3;TTC28;AATF;ANAPC4;BRD7","GO:0007346","regulation of mitotic cell cycle",0.00363212054000827,71
