"PC1","PC2","group","name","Filename","Cell","Type","Condition","Comparison","TypeII","sizeFactor","Sample"
-11.9924693244617,1.91130936168739,"Control:HAEC","SRR9016146","SRR9016146","HAEC","IR_minus","Control","1","Control",0.981542078147757,"SRR9016146"
-11.4678965813408,-1.97952589369035,"Control:HAEC","SRR9016147","SRR9016147","HAEC","IR_minus","Control","1","Control",0.64258357968422,"SRR9016147"
7.87721111604277,-0.293791533217484,"Senescent:HAEC","SRR9016148","SRR9016148","HAEC","IR","Senescent","1","IR",1.09974860246428,"SRR9016148"
7.69562845059744,1.67156376700565,"Senescent:HAEC","SRR9016149","SRR9016149","HAEC","IR","Senescent","1","IR",1.12989367681019,"SRR9016149"
7.88752633916229,-1.30955570178521,"Senescent:HAEC","SRR9016150","SRR9016150","HAEC","IR","Senescent","1","IR",1.30086184051331,"SRR9016150"
